time,"('Biomass', 'Actual Aggregated')","('Fossil Brown coal/Lignite', 'Actual Aggregated')","('Fossil Coal-derived gas', 'Actual Aggregated')","('Fossil Gas', 'Actual Aggregated')","('Fossil Hard coal', 'Actual Aggregated')","('Fossil Oil', 'Actual Aggregated')","('Fossil Oil shale', 'Actual Aggregated')","('Fossil Peat', 'Actual Aggregated')","('Geothermal', 'Actual Aggregated')","('Hydro Pumped Storage', 'Actual Aggregated')","('Hydro Pumped Storage', 'Actual Consumption')","('Hydro Run-of-river and poundage', 'Actual Aggregated')","('Hydro Water Reservoir', 'Actual Aggregated')","('Marine', 'Actual Aggregated')","('Nuclear', 'Actual Aggregated')","('Other', 'Actual Aggregated')","('Other renewable', 'Actual Aggregated')","('Solar', 'Actual Aggregated')","('Waste', 'Actual Aggregated')","('Wind Offshore', 'Actual Aggregated')","('Wind Onshore', 'Actual Aggregated')",Actual Load
2022-04-07 01:00:00+02:00,543.0,0.0,0.0,4557.0,1629.0,187.0,0.0,0.0,0.0,,728.0,870.0,784.0,0.0,6016.0,44.0,98.0,267.0,316.0,0.0,10035.0,24026.0
2022-04-07 02:00:00+02:00,547.0,0.0,0.0,4501.0,1610.0,189.0,0.0,0.0,0.0,,1249.0,857.0,761.0,0.0,6016.0,45.0,97.0,264.0,320.0,0.0,10264.0,23036.0
2022-04-07 03:00:00+02:00,540.0,0.0,0.0,4080.0,1579.0,186.0,0.0,0.0,0.0,,2038.0,857.0,675.0,0.0,6015.0,43.0,96.0,229.0,320.0,0.0,10298.0,22713.0
2022-04-07 04:00:00+02:00,548.0,0.0,0.0,4116.0,1605.0,190.0,0.0,0.0,0.0,,2514.0,865.0,677.0,0.0,6016.0,42.0,96.0,114.0,310.0,0.0,10705.0,22760.0
2022-04-07 05:00:00+02:00,532.0,0.0,0.0,4166.0,1586.0,190.0,0.0,0.0,0.0,,2217.0,857.0,784.0,0.0,6015.0,42.0,97.0,30.0,308.0,0.0,11575.0,23345.0
2022-04-07 06:00:00+02:00,527.0,0.0,0.0,4644.0,1607.0,190.0,0.0,0.0,0.0,,320.0,897.0,1675.0,0.0,6014.0,43.0,96.0,24.0,308.0,0.0,12239.0,26052.0
2022-04-07 07:00:00+02:00,532.0,0.0,0.0,4925.0,1608.0,192.0,0.0,0.0,0.0,,0.0,956.0,2484.0,0.0,6014.0,44.0,94.0,37.0,302.0,0.0,12672.0,29772.0
2022-04-07 08:00:00+02:00,546.0,0.0,0.0,4555.0,1603.0,198.0,0.0,0.0,0.0,,28.0,958.0,2799.0,0.0,6017.0,44.0,98.0,1309.0,297.0,0.0,12517.0,31652.0
2022-04-07 09:00:00+02:00,543.0,0.0,0.0,4304.0,1614.0,199.0,0.0,0.0,0.0,,388.0,961.0,2890.0,0.0,6017.0,44.0,95.0,5320.0,296.0,0.0,11849.0,32196.0
2022-04-07 10:00:00+02:00,540.0,0.0,0.0,4062.0,1601.0,189.0,0.0,0.0,0.0,,1048.0,920.0,1784.0,0.0,6064.0,44.0,93.0,8710.0,296.0,0.0,12192.0,31879.0
2022-04-07 11:00:00+02:00,519.0,0.0,0.0,3231.0,1587.0,191.0,0.0,0.0,0.0,,1883.0,887.0,1301.0,0.0,6103.0,43.0,80.0,10331.0,296.0,0.0,12637.0,31454.0
2022-04-07 12:00:00+02:00,494.0,0.0,0.0,3073.0,1555.0,197.0,0.0,0.0,0.0,,2442.0,878.0,1040.0,0.0,6132.0,45.0,85.0,11709.0,293.0,0.0,12791.0,31023.0
2022-04-07 13:00:00+02:00,507.0,0.0,0.0,2894.0,1387.0,195.0,0.0,0.0,0.0,,3185.0,869.0,970.0,0.0,6179.0,50.0,92.0,12728.0,304.0,0.0,12782.0,30683.0
2022-04-07 14:00:00+02:00,505.0,0.0,0.0,2849.0,1302.0,185.0,0.0,0.0,0.0,,3296.0,854.0,897.0,0.0,6186.0,48.0,97.0,13276.0,302.0,0.0,12309.0,30026.0
2022-04-07 15:00:00+02:00,486.0,0.0,0.0,2818.0,1255.0,186.0,0.0,0.0,0.0,,3385.0,862.0,856.0,0.0,6179.0,48.0,95.0,13477.0,300.0,0.0,12125.0,29331.0
2022-04-07 16:00:00+02:00,476.0,0.0,0.0,2785.0,1266.0,181.0,0.0,0.0,0.0,,3401.0,849.0,771.0,0.0,6212.0,50.0,100.0,13101.0,306.0,0.0,12200.0,28880.0
2022-04-07 17:00:00+02:00,484.0,0.0,0.0,2835.0,1239.0,185.0,0.0,0.0,0.0,,3415.0,851.0,817.0,0.0,6292.0,49.0,102.0,12191.0,307.0,0.0,12285.0,28537.0
2022-04-07 18:00:00+02:00,512.0,0.0,0.0,3054.0,1279.0,190.0,0.0,0.0,0.0,,3119.0,895.0,1377.0,0.0,6312.0,50.0,104.0,10136.0,305.0,0.0,12203.0,28205.0
2022-04-07 19:00:00+02:00,526.0,0.0,0.0,3382.0,1415.0,188.0,0.0,0.0,0.0,,1212.0,937.0,2709.0,0.0,6344.0,48.0,101.0,5574.0,312.0,0.0,12616.0,28703.0
2022-04-07 20:00:00+02:00,537.0,0.0,0.0,4057.0,1583.0,188.0,0.0,0.0,0.0,,0.0,970.0,5287.0,0.0,6371.0,48.0,103.0,1360.0,315.0,0.0,11742.0,30518.0
2022-04-07 21:00:00+02:00,534.0,0.0,0.0,4388.0,1608.0,191.0,0.0,0.0,0.0,,0.0,1007.0,5218.0,0.0,6398.0,47.0,106.0,628.0,316.0,0.0,11673.0,32010.0
2022-04-07 22:00:00+02:00,549.0,0.0,0.0,4346.0,1609.0,201.0,0.0,0.0,0.0,,0.0,971.0,4318.0,0.0,6422.0,49.0,108.0,595.0,320.0,0.0,11837.0,29663.0
2022-04-07 23:00:00+02:00,559.0,0.0,0.0,4455.0,1600.0,200.0,0.0,0.0,0.0,,0.0,925.0,3022.0,0.0,6436.0,46.0,106.0,582.0,321.0,0.0,11880.0,26982.0
2022-04-08 00:00:00+02:00,562.0,0.0,0.0,4371.0,1617.0,192.0,0.0,0.0,0.0,,31.0,937.0,2272.0,0.0,6453.0,45.0,103.0,477.0,299.0,0.0,12430.0,25499.0
2022-04-08 01:00:00+02:00,557.0,0.0,0.0,4040.0,1543.0,192.0,0.0,0.0,0.0,,304.0,881.0,1671.0,0.0,6451.0,46.0,103.0,371.0,295.0,0.0,12739.0,23995.0
2022-04-08 02:00:00+02:00,541.0,0.0,0.0,4083.0,1488.0,192.0,0.0,0.0,0.0,,1003.0,867.0,847.0,0.0,6443.0,46.0,103.0,252.0,315.0,0.0,13125.0,22899.0
2022-04-08 03:00:00+02:00,530.0,0.0,0.0,3855.0,1453.0,192.0,0.0,0.0,0.0,,1427.0,852.0,863.0,0.0,6173.0,48.0,102.0,243.0,320.0,0.0,13205.0,22371.0
2022-04-08 04:00:00+02:00,537.0,0.0,0.0,3866.0,1438.0,195.0,0.0,0.0,0.0,,1364.0,837.0,925.0,0.0,6006.0,49.0,104.0,235.0,318.0,0.0,13382.0,22417.0
2022-04-08 05:00:00+02:00,506.0,0.0,0.0,3933.0,1411.0,197.0,0.0,0.0,0.0,,1139.0,852.0,717.0,0.0,6014.0,48.0,102.0,146.0,319.0,0.0,13879.0,23020.0
2022-04-08 06:00:00+02:00,550.0,0.0,0.0,4159.0,1477.0,197.0,0.0,0.0,0.0,,473.0,873.0,1155.0,0.0,6015.0,50.0,101.0,117.0,315.0,0.0,13719.0,25536.0
2022-04-08 07:00:00+02:00,559.0,0.0,0.0,4426.0,1549.0,199.0,0.0,0.0,0.0,,73.0,906.0,2575.0,0.0,6012.0,51.0,103.0,110.0,312.0,0.0,13604.0,28798.0
2022-04-08 08:00:00+02:00,545.0,0.0,0.0,4278.0,1563.0,196.0,0.0,0.0,0.0,,168.0,932.0,3354.0,0.0,6015.0,53.0,102.0,1298.0,314.0,0.0,13325.0,30506.0
2022-04-08 09:00:00+02:00,539.0,0.0,0.0,3423.0,1555.0,205.0,0.0,0.0,0.0,,230.0,940.0,3489.0,0.0,6016.0,53.0,102.0,4551.0,314.0,0.0,13249.0,31036.0
2022-04-08 10:00:00+02:00,503.0,0.0,0.0,2864.0,1556.0,208.0,0.0,0.0,0.0,,841.0,938.0,2368.0,0.0,6015.0,52.0,105.0,6943.0,297.0,0.0,13764.0,31005.0
2022-04-08 11:00:00+02:00,488.0,0.0,0.0,2877.0,1444.0,195.0,0.0,0.0,0.0,,1535.0,929.0,1512.0,0.0,6012.0,52.0,102.0,8813.0,294.0,0.0,13959.0,30810.0
2022-04-08 12:00:00+02:00,502.0,0.0,0.0,2549.0,1288.0,152.0,0.0,0.0,0.0,,2214.0,930.0,793.0,0.0,6008.0,50.0,99.0,10015.0,276.0,0.0,14970.0,30528.0
2022-04-08 13:00:00+02:00,524.0,0.0,0.0,2538.0,1238.0,133.0,0.0,0.0,0.0,,3057.0,925.0,728.0,0.0,6009.0,50.0,102.0,10355.0,277.0,0.0,15616.0,30315.0
2022-04-08 14:00:00+02:00,534.0,0.0,0.0,2673.0,1188.0,126.0,0.0,0.0,0.0,,3633.0,970.0,735.0,0.0,6007.0,49.0,98.0,10282.0,282.0,0.0,15699.0,30032.0
2022-04-08 15:00:00+02:00,541.0,0.0,0.0,2512.0,1170.0,123.0,0.0,0.0,0.0,,3010.0,977.0,711.0,0.0,6003.0,49.0,99.0,9660.0,274.0,0.0,15562.0,29108.0
2022-04-08 16:00:00+02:00,554.0,0.0,0.0,2518.0,1232.0,120.0,0.0,0.0,0.0,,2291.0,1000.0,687.0,0.0,6002.0,49.0,98.0,8307.0,263.0,0.0,15488.0,28526.0
2022-04-08 17:00:00+02:00,516.0,0.0,0.0,2670.0,1357.0,121.0,0.0,0.0,0.0,,1428.0,994.0,1171.0,0.0,6000.0,50.0,99.0,6607.0,264.0,0.0,15421.0,28200.0
2022-04-08 18:00:00+02:00,527.0,0.0,0.0,2929.0,1489.0,138.0,0.0,0.0,0.0,,1156.0,1040.0,1618.0,0.0,6003.0,51.0,102.0,4242.0,265.0,0.0,15383.0,28023.0
2022-04-08 19:00:00+02:00,518.0,0.0,0.0,3805.0,1551.0,172.0,0.0,0.0,0.0,,286.0,1090.0,2709.0,0.0,6004.0,51.0,105.0,1759.0,277.0,0.0,14678.0,28462.0
2022-04-08 20:00:00+02:00,551.0,0.0,0.0,4618.0,1609.0,201.0,0.0,0.0,0.0,,0.0,1123.0,3957.0,0.0,6003.0,51.0,106.0,384.0,283.0,0.0,13696.0,29782.0
2022-04-08 21:00:00+02:00,555.0,0.0,0.0,4975.0,1632.0,202.0,0.0,0.0,0.0,,0.0,1130.0,4552.0,0.0,6000.0,50.0,108.0,163.0,292.0,0.0,12802.0,30815.0
2022-04-08 22:00:00+02:00,556.0,0.0,0.0,5642.0,1626.0,202.0,0.0,0.0,0.0,,0.0,1121.0,3928.0,0.0,5998.0,49.0,109.0,161.0,304.0,0.0,12183.0,28544.0
2022-04-08 23:00:00+02:00,556.0,0.0,0.0,4860.0,1632.0,197.0,0.0,0.0,0.0,,0.0,1076.0,2519.0,0.0,5998.0,50.0,108.0,142.0,315.0,0.0,11501.0,26343.0
2022-04-09 00:00:00+02:00,560.0,0.0,0.0,5423.0,1639.0,184.0,0.0,0.0,0.0,,0.0,1009.0,2895.0,0.0,5998.0,49.0,105.0,132.0,316.0,0.0,10347.0,24878.0
2022-04-09 01:00:00+02:00,560.0,0.0,0.0,5350.0,1633.0,182.0,0.0,0.0,0.0,,0.0,970.0,1786.0,0.0,5998.0,49.0,105.0,143.0,315.0,0.0,9170.0,23478.0
2022-04-09 02:00:00+02:00,559.0,0.0,0.0,5665.0,1638.0,182.0,0.0,0.0,0.0,,23.0,938.0,1686.0,0.0,6002.0,49.0,105.0,143.0,315.0,0.0,8497.0,22334.0
2022-04-09 03:00:00+02:00,555.0,0.0,0.0,5315.0,1629.0,179.0,0.0,0.0,0.0,,232.0,934.0,1080.0,0.0,6006.0,48.0,101.0,110.0,316.0,0.0,8006.0,21638.0
2022-04-09 04:00:00+02:00,561.0,0.0,0.0,5618.0,1643.0,179.0,0.0,0.0,0.0,,369.0,946.0,1244.0,0.0,6012.0,48.0,102.0,110.0,315.0,0.0,7483.0,21419.0
2022-04-09 05:00:00+02:00,542.0,0.0,0.0,5615.0,1641.0,179.0,0.0,0.0,0.0,,369.0,937.0,1389.0,0.0,6014.0,49.0,103.0,110.0,315.0,0.0,7462.0,21328.0
2022-04-09 06:00:00+02:00,543.0,0.0,0.0,5717.0,1635.0,178.0,0.0,0.0,0.0,,358.0,944.0,2183.0,0.0,6014.0,50.0,105.0,110.0,312.0,0.0,7129.0,21931.0
2022-04-09 07:00:00+02:00,529.0,0.0,0.0,5764.0,1634.0,178.0,0.0,0.0,0.0,,2.0,966.0,2489.0,0.0,6013.0,50.0,104.0,96.0,315.0,0.0,6664.0,22732.0
2022-04-09 08:00:00+02:00,533.0,0.0,0.0,5834.0,1637.0,175.0,0.0,0.0,0.0,,0.0,1019.0,2924.0,0.0,6009.0,50.0,105.0,930.0,311.0,0.0,5944.0,23884.0
2022-04-09 09:00:00+02:00,543.0,0.0,0.0,5782.0,1633.0,177.0,0.0,0.0,0.0,,0.0,1045.0,3539.0,0.0,6005.0,50.0,103.0,3331.0,312.0,0.0,5383.0,25734.0
2022-04-09 10:00:00+02:00,546.0,0.0,0.0,5534.0,1628.0,147.0,0.0,0.0,0.0,,0.0,1024.0,2377.0,0.0,6005.0,51.0,106.0,6035.0,314.0,0.0,5531.0,26924.0
2022-04-09 11:00:00+02:00,543.0,0.0,0.0,5321.0,1630.0,146.0,0.0,0.0,0.0,,198.0,1001.0,864.0,0.0,6005.0,50.0,103.0,7841.0,313.0,0.0,5862.0,26932.0
2022-04-09 12:00:00+02:00,544.0,0.0,0.0,5076.0,1628.0,143.0,0.0,0.0,0.0,,210.0,987.0,903.0,0.0,6005.0,49.0,104.0,8652.0,317.0,0.0,5826.0,26631.0
2022-04-09 13:00:00+02:00,550.0,0.0,0.0,4937.0,1632.0,140.0,0.0,0.0,0.0,,417.0,971.0,699.0,0.0,5999.0,48.0,103.0,9156.0,318.0,0.0,5865.0,26587.0
2022-04-09 14:00:00+02:00,559.0,0.0,0.0,4790.0,1620.0,140.0,0.0,0.0,0.0,,499.0,963.0,693.0,0.0,5997.0,48.0,108.0,9513.0,312.0,0.0,5872.0,26120.0
2022-04-09 15:00:00+02:00,517.0,0.0,0.0,4332.0,1496.0,140.0,0.0,0.0,0.0,,1330.0,913.0,497.0,0.0,5995.0,50.0,106.0,9742.0,314.0,0.0,5894.0,24840.0
2022-04-09 16:00:00+02:00,506.0,0.0,0.0,4203.0,1483.0,141.0,0.0,0.0,0.0,,1701.0,910.0,470.0,0.0,5995.0,50.0,105.0,9668.0,316.0,0.0,5639.0,24085.0
2022-04-09 17:00:00+02:00,521.0,0.0,0.0,4857.0,1491.0,140.0,0.0,0.0,0.0,,2059.0,922.0,583.0,0.0,5993.0,51.0,105.0,9118.0,322.0,0.0,5464.0,23755.0
2022-04-09 18:00:00+02:00,529.0,0.0,0.0,5794.0,1575.0,141.0,0.0,0.0,0.0,,1585.0,942.0,947.0,0.0,5993.0,50.0,105.0,7433.0,322.0,0.0,4993.0,23798.0
2022-04-09 19:00:00+02:00,554.0,0.0,0.0,7251.0,1632.0,141.0,0.0,0.0,0.0,,215.0,992.0,3209.0,0.0,5992.0,49.0,104.0,3951.0,321.0,0.0,4236.0,24385.0
2022-04-09 20:00:00+02:00,561.0,0.0,0.0,7839.0,1630.0,141.0,0.0,0.0,0.0,,0.0,1035.0,4936.0,0.0,5992.0,48.0,105.0,865.0,323.0,0.0,3293.0,25698.0
2022-04-09 21:00:00+02:00,556.0,0.0,0.0,8060.0,1629.0,142.0,0.0,0.0,0.0,,0.0,1034.0,5604.0,0.0,5992.0,48.0,102.0,254.0,318.0,0.0,2875.0,27601.0
2022-04-09 22:00:00+02:00,559.0,0.0,0.0,8816.0,1639.0,140.0,0.0,0.0,0.0,,0.0,1037.0,5651.0,0.0,5994.0,49.0,104.0,206.0,316.0,0.0,2335.0,26433.0
2022-04-09 23:00:00+02:00,548.0,0.0,0.0,8809.0,1639.0,141.0,0.0,0.0,0.0,,0.0,1008.0,4680.0,0.0,5994.0,49.0,105.0,212.0,320.0,0.0,2100.0,24591.0
2022-04-10 00:00:00+02:00,546.0,0.0,0.0,8025.0,1546.0,141.0,0.0,0.0,0.0,,29.0,985.0,3668.0,0.0,5995.0,49.0,102.0,192.0,319.0,0.0,1907.0,22895.0
2022-04-10 01:00:00+02:00,540.0,0.0,0.0,7417.0,1414.0,142.0,0.0,0.0,0.0,,370.0,989.0,3221.0,0.0,5996.0,49.0,101.0,133.0,317.0,0.0,1747.0,21428.0
2022-04-10 02:00:00+02:00,540.0,0.0,0.0,7394.0,1221.0,142.0,0.0,0.0,0.0,,409.0,987.0,2640.0,0.0,5997.0,49.0,101.0,99.0,322.0,0.0,1692.0,20346.0
2022-04-10 03:00:00+02:00,529.0,0.0,0.0,7246.0,1143.0,142.0,0.0,0.0,0.0,,603.0,961.0,1413.0,0.0,5998.0,49.0,97.0,45.0,321.0,0.0,2050.0,19688.0
2022-04-10 04:00:00+02:00,532.0,0.0,0.0,7052.0,1077.0,142.0,0.0,0.0,0.0,,873.0,921.0,1187.0,0.0,6000.0,50.0,99.0,31.0,318.0,0.0,2657.0,19448.0
2022-04-10 05:00:00+02:00,532.0,0.0,0.0,6912.0,1039.0,141.0,0.0,0.0,0.0,,1156.0,929.0,1245.0,0.0,6000.0,50.0,99.0,31.0,314.0,0.0,3529.0,19533.0
2022-04-10 06:00:00+02:00,536.0,0.0,0.0,6842.0,934.0,141.0,0.0,0.0,0.0,,721.0,902.0,1078.0,0.0,5999.0,51.0,99.0,31.0,305.0,0.0,4810.0,19821.0
2022-04-10 07:00:00+02:00,532.0,0.0,0.0,6310.0,800.0,142.0,0.0,0.0,0.0,,828.0,916.0,681.0,0.0,5997.0,49.0,99.0,57.0,308.0,0.0,6216.0,20050.0
2022-04-10 08:00:00+02:00,530.0,0.0,0.0,5933.0,632.0,141.0,0.0,0.0,0.0,,2589.0,964.0,1083.0,0.0,5997.0,50.0,100.0,1436.0,307.0,0.0,7377.0,20728.0
2022-04-10 09:00:00+02:00,509.0,0.0,0.0,5341.0,590.0,129.0,0.0,0.0,0.0,,2963.0,986.0,942.0,0.0,5992.0,50.0,100.0,5580.0,306.0,0.0,7410.0,22519.0
2022-04-10 10:00:00+02:00,499.0,0.0,0.0,3504.0,561.0,117.0,0.0,0.0,0.0,,2924.0,991.0,996.0,0.0,5989.0,50.0,101.0,9041.0,306.0,0.0,7571.0,23827.0
2022-04-10 11:00:00+02:00,462.0,0.0,0.0,2660.0,562.0,93.0,0.0,0.0,0.0,,3672.0,942.0,605.0,0.0,5986.0,50.0,100.0,11101.0,286.0,0.0,8388.0,24384.0
2022-04-10 12:00:00+02:00,478.0,0.0,0.0,2894.0,573.0,87.0,0.0,0.0,0.0,,3916.0,923.0,361.0,0.0,5983.0,51.0,94.0,11818.0,284.0,0.0,8570.0,24190.0
2022-04-10 13:00:00+02:00,460.0,0.0,0.0,2706.0,565.0,91.0,0.0,0.0,0.0,,3927.0,907.0,273.0,0.0,5979.0,51.0,96.0,12127.0,284.0,0.0,8920.0,24308.0
2022-04-10 14:00:00+02:00,469.0,0.0,0.0,2637.0,564.0,91.0,0.0,0.0,0.0,,3902.0,903.0,238.0,0.0,5979.0,51.0,94.0,12171.0,279.0,0.0,8487.0,24107.0
2022-04-10 15:00:00+02:00,462.0,0.0,0.0,2654.0,584.0,91.0,0.0,0.0,0.0,,3810.0,871.0,228.0,0.0,5975.0,51.0,92.0,11793.0,281.0,0.0,7756.0,23022.0
2022-04-10 16:00:00+02:00,478.0,0.0,0.0,2540.0,590.0,90.0,0.0,0.0,0.0,,3804.0,873.0,189.0,0.0,5974.0,48.0,91.0,10837.0,270.0,0.0,7727.0,22058.0
2022-04-10 17:00:00+02:00,501.0,0.0,0.0,3032.0,521.0,92.0,0.0,0.0,0.0,,3794.0,874.0,206.0,0.0,5975.0,46.0,90.0,10116.0,259.0,0.0,7195.0,21879.0
2022-04-10 18:00:00+02:00,495.0,0.0,0.0,2896.0,507.0,93.0,0.0,0.0,0.0,,3649.0,869.0,657.0,0.0,5978.0,49.0,89.0,8362.0,262.0,0.0,9203.0,22170.0
2022-04-10 19:00:00+02:00,499.0,0.0,0.0,2862.0,538.0,103.0,0.0,0.0,0.0,,3115.0,894.0,839.0,0.0,5982.0,50.0,91.0,4512.0,261.0,0.0,13589.0,22944.0
2022-04-10 20:00:00+02:00,524.0,0.0,0.0,3563.0,655.0,117.0,0.0,0.0,0.0,,1075.0,929.0,1932.0,0.0,5981.0,51.0,95.0,1209.0,293.0,0.0,14331.0,24669.0
2022-04-10 21:00:00+02:00,535.0,0.0,0.0,3526.0,774.0,117.0,0.0,0.0,0.0,,56.0,948.0,2163.0,0.0,5981.0,50.0,92.0,630.0,304.0,0.0,14183.0,26599.0
2022-04-10 22:00:00+02:00,536.0,0.0,0.0,3410.0,789.0,119.0,0.0,0.0,0.0,,72.0,938.0,1572.0,0.0,5977.0,50.0,92.0,606.0,306.0,0.0,14321.0,25694.0
2022-04-10 23:00:00+02:00,538.0,0.0,0.0,3617.0,727.0,123.0,0.0,0.0,0.0,,804.0,917.0,820.0,0.0,5979.0,51.0,92.0,613.0,308.0,0.0,14697.0,23942.0
2022-04-11 00:00:00+02:00,544.0,0.0,0.0,3760.0,617.0,122.0,0.0,0.0,0.0,,1890.0,883.0,634.0,0.0,5977.0,49.0,92.0,579.0,291.0,0.0,15094.0,22474.0
2022-04-11 01:00:00+02:00,554.0,0.0,0.0,4041.0,567.0,111.0,0.0,0.0,0.0,,2774.0,866.0,440.0,0.0,5975.0,49.0,90.0,412.0,289.0,0.0,14948.0,21293.0
2022-04-11 02:00:00+02:00,536.0,0.0,0.0,3513.0,513.0,110.0,0.0,0.0,0.0,,2885.0,850.0,437.0,0.0,5974.0,50.0,91.0,337.0,286.0,0.0,14754.0,20539.0
2022-04-11 03:00:00+02:00,524.0,0.0,0.0,3461.0,512.0,111.0,0.0,0.0,0.0,,2928.0,855.0,426.0,0.0,5973.0,50.0,90.0,247.0,291.0,0.0,14395.0,20195.0
2022-04-11 04:00:00+02:00,554.0,0.0,0.0,3985.0,528.0,111.0,0.0,0.0,0.0,,2437.0,859.0,576.0,0.0,5973.0,51.0,92.0,189.0,292.0,0.0,13553.0,20151.0
2022-04-11 05:00:00+02:00,539.0,0.0,0.0,4056.0,522.0,120.0,0.0,0.0,0.0,,1288.0,864.0,613.0,0.0,5973.0,51.0,91.0,140.0,302.0,0.0,12840.0,20865.0
2022-04-11 06:00:00+02:00,537.0,0.0,0.0,4410.0,615.0,153.0,0.0,0.0,0.0,,844.0,907.0,1149.0,0.0,5972.0,51.0,93.0,78.0,299.0,0.0,12201.0,23397.0
2022-04-11 07:00:00+02:00,558.0,0.0,0.0,4537.0,624.0,160.0,0.0,0.0,0.0,,140.0,930.0,1499.0,0.0,5971.0,50.0,98.0,44.0,309.0,0.0,12023.0,26071.0
2022-04-11 08:00:00+02:00,563.0,0.0,0.0,4693.0,677.0,165.0,0.0,0.0,0.0,,0.0,975.0,1774.0,0.0,5974.0,51.0,100.0,1208.0,310.0,0.0,11974.0,27558.0
2022-04-11 09:00:00+02:00,563.0,0.0,0.0,4229.0,700.0,166.0,0.0,0.0,0.0,,20.0,976.0,1464.0,0.0,5973.0,50.0,102.0,4241.0,306.0,0.0,11529.0,28643.0
2022-04-11 10:00:00+02:00,572.0,0.0,0.0,3432.0,641.0,167.0,0.0,0.0,0.0,,421.0,968.0,1063.0,0.0,5974.0,49.0,101.0,7371.0,302.0,0.0,11467.0,29114.0
2022-04-11 11:00:00+02:00,520.0,0.0,0.0,3020.0,687.0,166.0,0.0,0.0,0.0,,724.0,950.0,1189.0,0.0,5972.0,49.0,100.0,9111.0,291.0,0.0,12279.0,29114.0
2022-04-11 12:00:00+02:00,523.0,0.0,0.0,3052.0,731.0,132.0,0.0,0.0,0.0,,1430.0,948.0,585.0,0.0,5971.0,51.0,96.0,9622.0,265.0,0.0,13831.0,29363.0
2022-04-11 13:00:00+02:00,518.0,0.0,0.0,2980.0,742.0,126.0,0.0,0.0,0.0,,1872.0,913.0,405.0,0.0,5978.0,59.0,93.0,9119.0,263.0,0.0,15349.0,29683.0
2022-04-11 14:00:00+02:00,491.0,0.0,0.0,2638.0,667.0,126.0,0.0,0.0,0.0,,2579.0,900.0,284.0,0.0,6089.0,58.0,92.0,8588.0,271.0,0.0,16264.0,29230.0
2022-04-11 15:00:00+02:00,524.0,0.0,0.0,2767.0,599.0,120.0,0.0,0.0,0.0,,2852.0,916.0,262.0,0.0,6091.0,54.0,94.0,8466.0,274.0,0.0,15577.0,28172.0
2022-04-11 16:00:00+02:00,542.0,0.0,0.0,2940.0,553.0,117.0,0.0,0.0,0.0,,2814.0,924.0,286.0,0.0,6090.0,50.0,94.0,7250.0,285.0,0.0,16246.0,27723.0
2022-04-11 17:00:00+02:00,549.0,0.0,0.0,3386.0,551.0,122.0,0.0,0.0,0.0,,2437.0,972.0,515.0,0.0,6086.0,60.0,101.0,5105.0,286.0,0.0,17379.0,27458.0
2022-04-11 18:00:00+02:00,560.0,0.0,0.0,3544.0,600.0,141.0,0.0,0.0,0.0,,819.0,1021.0,1467.0,0.0,6084.0,61.0,103.0,2701.0,283.0,0.0,16805.0,27309.0
2022-04-11 19:00:00+02:00,556.0,0.0,0.0,4070.0,758.0,174.0,0.0,0.0,0.0,,6.0,1109.0,1981.0,0.0,6086.0,62.0,108.0,1029.0,286.0,0.0,15591.0,27792.0
2022-04-11 20:00:00+02:00,562.0,0.0,0.0,4693.0,809.0,176.0,0.0,0.0,0.0,,0.0,1158.0,3636.0,0.0,6058.0,59.0,108.0,131.0,283.0,0.0,14469.0,29179.0
2022-04-11 21:00:00+02:00,562.0,0.0,0.0,5046.0,945.0,177.0,0.0,0.0,0.0,,0.0,1204.0,4551.0,0.0,6078.0,51.0,108.0,21.0,291.0,0.0,12507.0,30406.0
2022-04-11 22:00:00+02:00,554.0,0.0,0.0,4913.0,1004.0,177.0,0.0,0.0,0.0,,56.0,1162.0,2975.0,0.0,6126.0,50.0,108.0,21.0,296.0,0.0,12168.0,28246.0
2022-04-11 23:00:00+02:00,547.0,0.0,0.0,4788.0,972.0,176.0,0.0,0.0,0.0,,150.0,1123.0,2151.0,0.0,6214.0,50.0,103.0,22.0,304.0,0.0,11939.0,25854.0
2022-04-12 00:00:00+02:00,537.0,0.0,0.0,5015.0,1009.0,169.0,0.0,0.0,0.0,,153.0,1099.0,783.0,0.0,6303.0,48.0,96.0,22.0,305.0,0.0,11969.0,24328.0
2022-04-12 01:00:00+02:00,513.0,0.0,0.0,4534.0,1025.0,167.0,0.0,0.0,0.0,,266.0,1053.0,765.0,0.0,6304.0,47.0,97.0,22.0,311.0,0.0,11583.0,22758.0
2022-04-12 02:00:00+02:00,546.0,0.0,0.0,4429.0,958.0,168.0,0.0,0.0,0.0,,337.0,1061.0,711.0,0.0,6295.0,49.0,96.0,22.0,309.0,0.0,11384.0,21975.0
2022-04-12 03:00:00+02:00,544.0,0.0,0.0,4324.0,926.0,169.0,0.0,0.0,0.0,,972.0,1055.0,600.0,0.0,6322.0,48.0,94.0,22.0,310.0,0.0,11402.0,21576.0
2022-04-12 04:00:00+02:00,551.0,0.0,0.0,4767.0,949.0,169.0,0.0,0.0,0.0,,1229.0,1053.0,656.0,0.0,6350.0,49.0,97.0,14.0,311.0,0.0,10633.0,21422.0
